# time, X, Y, Z
9.759789741587638855e+04,-2.941608924739054404e+06,-1.773099990109479288e+06,7.990973859239083249e+05
9.819789741587638855e+04,-2.665145899384102784e+06,-1.974686341549462639e+06,-1.243075182678093202e+06
9.879789741587638855e+04,-1.490589905099440599e+06,-1.512656080503288424e+06,-2.866757692212548573e+06
9.939789741587638855e+04,1.768017289221459941e+05,-5.539379717251084512e+05,-3.547814017530512996e+06
9.999789741587638855e+04,1.791322324837679043e+06,5.833365801567292074e+05,-3.086142402274644934e+06
1.005978974158763885e+05,2.839566934459405020e+06,1.535496519549425226e+06,-1.641850834466017783e+06
1.011978974158763885e+05,2.988114887643200345e+06,2.000261965796173783e+06,3.229826590158662875e+05
1.017978974158763885e+05,2.182530348714456428e+06,1.826322998518863693e+06,2.181206634410471655e+06
1.023978974158763885e+05,6.698671118229730055e+05,1.061894682436886942e+06,3.327751030920528341e+06
1.029978974158763885e+05,-1.064489351380953332e+06,-5.199312993841515708e+04,3.369060282763515599e+06
1.035978974158763885e+05,-2.439391977437436115e+06,-1.146887426279328763e+06,2.268767068187402561e+06
1.040285754479169846e+05,-2.928920497157738544e+06,-1.707985963671889622e+06,9.649866926976355026e+05
1.045203646296262741e+05,-2.846242900782009121e+06,-1.971763477395063499e+06,-7.195248107728677569e+05
1.051203646296262741e+05,-1.874909622539513512e+06,-1.684418948515583528e+06,-2.514309042992428411e+06
1.057203646296262741e+05,-2.806577735854888451e+05,-8.404841949025766226e+05,-3.476791503332453780e+06
1.063203646296262741e+05,1.408147429907154059e+06,2.753966756041490589e+05,-3.313884091310733929e+06
1.069203646296262741e+05,2.651742118391832802e+06,1.304260898085790221e+06,-2.093434601449038368e+06
1.075203646296262741e+05,3.055375238649373874e+06,1.919656818505851086e+06,-2.081581333197535132e+05
1.081203646296262741e+05,2.484704790983777493e+06,1.923141849038133863e+06,1.740725006176983472e+06
1.087203646296262741e+05,1.111831992996548302e+06,1.306793611220123945e+06,3.122484171366849449e+06
1.093203646296262741e+05,-6.269321408615411492e+05,2.620528830670425377e+05,3.471562455328989308e+06
1.098245411112308502e+05,-1.948789640051804483e+06,-6.991306742662461475e+05,2.852936716934264638e+06
1.102585238994359970e+05,-2.716991800495256670e+06,-1.398035741581063718e+06,1.753304976414460223e+06
1.108585238994359970e+05,-2.951529504222793039e+06,-1.926700069291254040e+06,-2.395246667915165308e+05
1.114343593722581863e+05,-2.230607310227992013e+06,-1.819449295140020316e+06,-2.084187272109725978e+06
1.120343593722581863e+05,-7.544180414729407057e+05,-1.116688794669403229e+06,-3.318360759123343509e+06
1.126343593722581863e+05,9.705204391853665002e+05,-5.126920530974603753e+04,-3.473335481008469593e+06
1.132343593722581863e+05,2.389108057730229106e+06,1.031075696443089051e+06,-2.517791034559465479e+06
1.138343593722581863e+05,3.052017590168709401e+06,1.787335020909474464e+06,-7.629454116157221142e+05
1.144343593722581863e+05,2.744127016119882930e+06,1.975919547034022165e+06,1.232869658205613960e+06
1.150343593722581863e+05,1.553469593793152831e+06,1.530419231115468545e+06,2.827591523088404443e+06
1.156343593722581863e+05,-1.455354494958911964e+05,5.859039797152593965e+05,3.491685404851192143e+06
1.160099390662908554e+05,-1.222311880948909093e+06,-1.282600603675441525e+05,3.310392905605562963e+06
1.163606909557580948e+05,-2.081902510990280658e+06,-7.813355025349990465e+05,2.734599165627373382e+06
1.169606909557580948e+05,-2.936042457542710938e+06,-1.645086259724125499e+06,1.050391813159225043e+06
1.175606909557580948e+05,-2.785907354361755773e+06,-1.946705191470764577e+06,-9.935503951144528110e+05
1.181606909557580948e+05,-1.695546109834903851e+06,-1.593351664130015299e+06,-2.702506690738083795e+06
1.187606909557580948e+05,-4.410655636620229052e+04,-7.162867092647241661e+05,-3.521437189457421657e+06
1.193606909557580948e+05,1.625344219398091780e+06,3.914396663253186271e+05,-3.205207064187512733e+06
1.199606909557580948e+05,2.781251650701463223e+06,1.375199161368585424e+06,-1.869152415600881446e+06
1.205606909557580948e+05,3.056908154440567829e+06,1.923801075960946269e+06,5.904530175431115640e+04
1.211606909557580948e+05,2.357323588262623176e+06,1.859852159569963347e+06,1.965522468859122600e+06
1.217606909557580948e+05,8.949929682829848025e+05,1.196102956470929319e+06,3.231404450142034795e+06
1.223606909557580948e+05,-8.625693763050942216e+05,1.398416792785674043e+05,3.426587528418832459e+06
1.228609114891290665e+05,-2.129750434700286016e+06,-7.921444247498898767e+05,2.695910125397295225e+06
1.232893583028316498e+05,-2.818927214643252082e+06,-1.447072690729589900e+06,1.544822480245038401e+06
1.238893583028316498e+05,-2.934899889137434773e+06,-1.916456257929896936e+06,-4.711722422971297638e+05
1.244893583028316498e+05,-2.056688763139451854e+06,-1.738337823831178714e+06,-2.327675383104046807e+06
1.250893583028316498e+05,-4.949281864678520360e+05,-9.856206609747485491e+05,-3.413142327455831226e+06
1.256893583028316498e+05,1.230823256362363230e+06,8.590408631549149868e+04,-3.392934914022942539e+06
1.262893583028316498e+05,2.567671713240225334e+06,1.130276102775580948e+06,-2.290007235633851960e+06
1.268893583028316498e+05,3.092307082011690829e+06,1.816542411268868018e+06,-4.609233080014434527e+05
1.274893583028316498e+05,2.633190751089564525e+06,1.925134986840337748e+06,1.512600628441988723e+06
1.280893583028316498e+05,1.325988068583355285e+06,1.415025811053971527e+06,2.994708472057499923e+06
1.286893583028316498e+05,-4.162527656377485837e+05,4.428302247025334509e+05,3.489899555482431781e+06
1.291121160110235214e+05,-1.595372814636951080e+06,-3.525558773881934467e+05,3.129868589048459660e+06
1.294933380004167557e+05,-2.430201769483916461e+06,-1.021507623257374973e+06,2.341717934245247860e+06
1.299317548888921738e+05,-2.963839844401741866e+06,-1.608539432120415848e+06,1.037493082677502069e+06
1.304093288401365280e+05,-2.921230389546438120e+06,-1.907772555457950570e+06,-5.920363222283520736e+05
1.310093288401365280e+05,-1.987356807636370417e+06,-1.701521489593031583e+06,-2.416575383431395516e+06
1.316093288401365280e+05,-3.940843458212908590e+05,-9.338892412481746869e+05,-3.442153938162723556e+06
1.322093288401365280e+05,1.330438322695176816e+06,1.355478794721933082e+05,-3.353770925085029099e+06
1.328093288401365280e+05,2.634182141195567790e+06,1.162048189565575682e+06,-2.194981964797313791e+06
1.334093288401365280e+05,3.103544269341087434e+06,1.819878686099077808e+06,-3.394285575354985194e+05
1.340093288401365280e+05,2.583857589959562290e+06,1.897681110686450033e+06,1.621868986419637688e+06
1.346093288401365280e+05,1.230616686033587670e+06,1.364134264171590097e+06,3.055411727631119080e+06
1.352093288401365280e+05,-5.271078880058865761e+05,3.841621192154792952e+05,3.480392686811347958e+06
1.355829761108160019e+05,-1.570401041443612194e+06,-3.143142117255192716e+05,3.147040091295184568e+06
1.359247297619581223e+05,-2.344051093959236518e+06,-9.182198649347862229e+05,2.469931218274985906e+06
1.363375810211896896e+05,-2.919801365264579188e+06,-1.503533934771828819e+06,1.288582783014853718e+06
1.369375810211896896e+05,-2.895501161771533079e+06,-1.897811655675175833e+06,-7.440426855268696090e+05
1.375375810211896896e+05,-1.894488652255741414e+06,-1.653461311025309376e+06,-2.525833984009971377e+06
1.381375810211896896e+05,-2.661540262652568636e+05,-8.647729298861114075e+05,-3.474454171974274330e+06
1.387375810211896896e+05,1.451942406344863120e+06,2.030244423760425707e+05,-3.300318827068977989e+06
1.393375810211896896e+05,2.710533266982235480e+06,1.206416397782326909e+06,-2.073078358537008055e+06
1.399375810211896896e+05,3.109490236486420035e+06,1.826705590055990731e+06,-1.872267856535591709e+05
1.405375810211896896e+05,2.515372604774657171e+06,1.863653152643406997e+06,1.755763075595232891e+06
1.411375810211896896e+05,1.107738540197126567e+06,1.298633549018662889e+06,3.126067912347610574e+06
1.417375810211896896e+05,-6.648616268916100962e+05,3.074180113751122262e+05,3.461845043717334513e+06
1.420349240610599518e+05,-1.497758812928619562e+06,-2.450521741463844955e+05,3.188191972172233276e+06
